azimuth_deg,elev_deg,dist_km,height_m_amsl,lat,lon
92.8,0.1501,3.280,819.0,-21.88328,-47.87217
92.9,0.1508,3.260,819.0,-21.88332,-47.87237
93.0,0.1533,3.280,819.2,-21.88338,-47.87218
93.1,0.1565,3.280,819.4,-21.88344,-47.87218
93.2,0.1598,3.280,819.6,-21.88349,-47.87218
93.3,0.1630,3.280,819.7,-21.88354,-47.87219
93.4,0.1662,3.280,819.9,-21.88359,-47.87219
93.5,0.1675,3.280,820.0,-21.88364,-47.87219
93.6,0.1675,3.280,820.0,-21.88369,-47.87220
93.7,0.1675,3.280,820.0,-21.88374,-47.87220
93.8,0.1675,3.280,820.0,-21.88380,-47.87220
93.9,0.1675,3.280,820.0,-21.88385,-47.87221
94.0,0.1686,3.260,820.0,-21.88389,-47.87241
94.1,0.1714,3.280,820.2,-21.88395,-47.87222
94.2,0.1746,3.280,820.4,-21.88400,-47.87222
94.3,0.1778,3.280,820.6,-21.88405,-47.87222
94.4,0.1808,3.280,820.8,-21.88410,-47.87223
94.5,0.1838,3.280,820.9,-21.88416,-47.87223
94.6,0.1843,3.280,821.0,-21.88421,-47.87224
94.7,0.1842,3.280,821.0,-21.88426,-47.87224
94.8,0.1843,3.280,821.0,-21.88431,-47.87225
94.9,0.1845,3.280,821.0,-21.88436,-47.87225
95.0,0.1848,3.280,821.0,-21.88441,-47.87225
95.1,0.1863,3.260,821.0,-21.88445,-47.87245
95.2,0.1888,3.280,821.2,-21.88452,-47.87226
95.3,0.1914,3.280,821.4,-21.88457,-47.87227
95.4,0.1939,3.280,821.5,-21.88462,-47.87227
95.5,0.1962,3.340,821.9,-21.88472,-47.87170
95.6,0.1984,3.280,821.8,-21.88472,-47.87229
95.7,0.1981,3.280,821.8,-21.88477,-47.87229
95.8,0.1978,3.280,821.7,-21.88482,-47.87230
95.9,0.1974,3.280,821.7,-21.88487,-47.87230
96.0,0.1971,3.280,821.7,-21.88493,-47.87231
96.1,0.1967,3.280,821.7,-21.88498,-47.87231
96.2,0.1970,3.280,821.7,-21.88503,-47.87232
96.3,0.1978,3.280,821.7,-21.88508,-47.87233
96.4,0.1988,3.280,821.8,-21.88513,-47.87233
96.5,0.2000,3.280,821.9,-21.88518,-47.87234
96.6,0.2012,3.280,821.9,-21.88523,-47.87234
96.7,0.2025,3.280,822.0,-21.88528,-47.87235
96.8,0.2025,3.280,822.0,-21.88534,-47.87236
96.9,0.2025,3.280,822.0,-21.88539,-47.87236
97.0,0.2025,3.280,822.0,-21.88544,-47.87237
97.1,0.2025,3.280,822.0,-21.88549,-47.87238
97.2,0.2025,3.280,822.0,-21.88554,-47.87238
97.3,0.2025,3.280,822.0,-21.88559,-47.87239
97.4,0.2025,3.280,822.0,-21.88564,-47.87240
97.5,0.2025,3.280,822.0,-21.88569,-47.87241
97.6,0.2025,3.280,822.0,-21.88575,-47.87241
97.7,0.2025,3.280,822.0,-21.88580,-47.87242
97.8,0.2036,3.260,822.0,-21.88582,-47.87262
97.9,0.2039,3.260,822.0,-21.88587,-47.87263
98.0,0.2039,3.260,822.0,-21.88592,-47.87264
98.1,0.2039,3.260,822.0,-21.88598,-47.87264
98.2,0.2039,3.260,822.0,-21.88603,-47.87265
98.3,0.2039,3.260,822.0,-21.88608,-47.87266
98.4,0.2039,3.260,822.0,-21.88613,-47.87267
98.5,0.2039,3.260,822.0,-21.88618,-47.87267
98.6,0.2039,3.260,822.0,-21.88623,-47.87268
98.7,0.2039,3.260,822.0,-21.88628,-47.87269
98.8,0.2039,3.260,822.0,-21.88633,-47.87270
98.9,0.2039,3.260,822.0,-21.88638,-47.87271
99.0,0.2012,3.260,821.8,-21.88643,-47.87272
99.1,0.1980,3.260,821.7,-21.88648,-47.87273
99.2,0.1948,3.260,821.5,-21.88653,-47.87273
99.3,0.1916,3.260,821.3,-21.88658,-47.87274
99.4,0.1903,3.200,821.0,-21.88655,-47.87333
99.5,0.1902,3.200,821.0,-21.88659,-47.87334
99.6,0.1902,3.200,821.0,-21.88664,-47.87334
99.7,0.1915,3.180,821.0,-21.88666,-47.87354
99.8,0.1897,3.200,821.0,-21.88674,-47.87336
99.9,0.1891,3.200,820.9,-21.88679,-47.87337
100.0,0.1889,3.220,821.0,-21.88687,-47.87319
100.1,0.1889,3.220,821.0,-21.88692,-47.87320
100.2,0.1879,3.220,820.9,-21.88697,-47.87321
100.3,0.1876,3.240,821.0,-21.88706,-47.87303
100.4,0.1876,3.240,821.0,-21.88711,-47.87304
100.5,0.1876,3.240,821.0,-21.88716,-47.87305
100.6,0.1875,3.240,821.0,-21.88721,-47.87306
100.7,0.1848,3.240,820.8,-21.88726,-47.87307
100.8,0.1813,3.240,820.6,-21.88731,-47.87308
100.9,0.1780,3.240,820.5,-21.88736,-47.87309
101.0,0.1750,3.240,820.3,-21.88741,-47.87310
101.1,0.1722,3.240,820.1,-21.88746,-47.87311
101.2,0.1713,3.220,820.0,-21.88747,-47.87331
101.3,0.1711,3.220,820.0,-21.88752,-47.87332
101.4,0.1711,3.220,820.0,-21.88757,-47.87333
101.5,0.1705,3.220,820.0,-21.88762,-47.87334
101.6,0.1699,3.240,820.0,-21.88771,-47.87316
101.7,0.1699,3.240,820.0,-21.88776,-47.87317
101.8,0.1684,3.220,819.8,-21.88777,-47.87338
101.9,0.1631,3.220,819.5,-21.88782,-47.87339
102.0,0.1583,3.260,819.4,-21.88794,-47.87302
102.1,0.1551,3.260,819.2,-21.88799,-47.87303
102.2,0.1520,3.260,819.0,-21.88804,-47.87304
102.3,0.1488,3.260,818.9,-21.88809,-47.87305
102.4,0.1452,3.260,818.7,-21.88814,-47.87307
102.5,0.1418,3.260,818.5,-21.88819,-47.87308
102.6,0.1386,3.260,818.3,-21.88824,-47.87309
102.7,0.1357,3.260,818.1,-21.88829,-47.87310
102.8,0.1348,3.240,818.0,-21.88830,-47.87330
102.9,0.1333,3.240,817.9,-21.88835,-47.87331
103.0,0.1302,3.240,817.8,-21.88840,-47.87333
103.1,0.1266,3.240,817.6,-21.88845,-47.87334
103.2,0.1227,3.240,817.3,-21.88850,-47.87335
103.3,0.1187,3.240,817.1,-21.88855,-47.87336
103.4,0.1148,3.240,816.9,-21.88860,-47.87338
103.5,0.1088,3.240,816.5,-21.88865,-47.87339
103.6,0.1043,3.280,816.4,-21.88878,-47.87303
103.7,0.1011,3.280,816.2,-21.88883,-47.87304
103.8,0.0980,3.280,816.0,-21.88888,-47.87305
103.9,0.0915,3.280,815.6,-21.88893,-47.87306
104.0,0.0849,3.320,815.3,-21.88907,-47.87270
104.1,0.0817,3.320,815.2,-21.88912,-47.87272
104.2,0.0786,3.320,815.0,-21.88917,-47.87273
104.3,0.0754,3.320,814.8,-21.88922,-47.87274
104.4,0.0723,3.320,814.6,-21.88927,-47.87276
104.5,0.0708,3.000,814.0,-21.88860,-47.87578
104.6,0.0690,3.060,814.0,-21.88879,-47.87523
104.7,0.0690,3.060,814.0,-21.88883,-47.87524
104.8,0.0690,3.060,814.0,-21.88888,-47.87525
104.9,0.0643,3.060,813.7,-21.88892,-47.87527
105.0,0.0578,3.060,813.4,-21.88897,-47.87528
105.1,0.0522,3.080,813.1,-21.88906,-47.87511
105.2,0.0498,3.100,813.0,-21.88916,-47.87493
105.3,0.0447,3.100,812.7,-21.88921,-47.87495
105.4,0.0388,3.100,812.4,-21.88925,-47.87496
105.5,0.0342,3.120,812.2,-21.88935,-47.87479
105.6,0.0303,3.140,812.0,-21.88944,-47.87461
105.7,0.0246,3.120,811.7,-21.88944,-47.87482
105.8,0.0189,19.260,841.4,-21.92897,-47.72406
105.9,0.0701,19.240,858.5,-21.92921,-47.72434
106.0,0.1423,19.220,882.7,-21.92945,-47.72462
106.1,0.1981,19.220,901.4,-21.92974,-47.72471
106.2,0.2367,19.220,914.3,-21.93003,-47.72480
106.3,0.2552,19.220,920.6,-21.93032,-47.72489
106.4,0.2659,19.200,924.0,-21.93056,-47.72516
106.5,0.2657,19.180,923.8,-21.93080,-47.72544
106.6,0.2742,19.180,926.6,-21.93109,-47.72553
106.7,0.2800,19.160,928.4,-21.93133,-47.72581
106.8,0.2848,19.140,929.9,-21.93156,-47.72609
106.9,0.2913,19.140,932.1,-21.93185,-47.72619
107.0,0.2958,19.160,933.7,-21.93219,-47.72609
107.1,0.3013,19.140,935.4,-21.93243,-47.72637
107.2,0.2987,19.140,934.5,-21.93271,-47.72647
107.3,0.2997,19.160,935.0,-21.93305,-47.72638
107.4,0.2898,19.200,932.0,-21.93345,-47.72611
107.5,0.2879,19.240,931.7,-21.93384,-47.72583
107.6,0.2764,19.240,927.8,-21.93413,-47.72593
107.7,0.2683,19.280,925.4,-21.93453,-47.72566
107.8,0.2753,19.300,927.9,-21.93487,-47.72557
107.9,0.2683,19.340,925.8,-21.93527,-47.72530
108.0,0.2599,19.360,923.1,-21.93562,-47.72522
108.1,0.2601,19.360,923.2,-21.93591,-47.72532
108.2,0.2536,19.380,921.1,-21.93625,-47.72524
108.3,0.2501,19.420,920.3,-21.93666,-47.72497
108.4,0.2533,19.460,921.6,-21.93706,-47.72471
108.5,0.2508,19.460,920.7,-21.93735,-47.72481
108.6,0.2501,19.480,920.7,-21.93770,-47.72473
108.7,0.2519,19.500,921.4,-21.93804,-47.72465
108.8,0.2428,19.480,918.2,-21.93828,-47.72494
108.9,0.2491,19.540,920.8,-21.93874,-47.72450
109.0,0.2383,19.540,917.1,-21.93903,-47.72460
109.1,0.2242,19.520,912.1,-21.93926,-47.72490
109.2,0.2238,19.520,912.0,-21.93955,-47.72500
109.3,0.2224,19.520,911.5,-21.93984,-47.72511
109.4,0.2225,19.500,911.4,-21.94007,-47.72540
109.5,0.2221,19.500,911.3,-21.94036,-47.72551
109.6,0.2245,19.500,912.1,-21.94065,-47.72562
109.7,0.2256,19.500,912.5,-21.94094,-47.72573
109.8,0.2269,19.500,912.9,-21.94123,-47.72585
109.9,0.2245,19.500,912.1,-21.94152,-47.72596
110.0,0.2229,19.520,911.7,-21.94187,-47.72589
110.1,0.2178,19.480,909.7,-21.94203,-47.72637
110.2,0.2128,19.480,908.0,-21.94232,-47.72648
110.3,0.2094,19.620,907.7,-21.94304,-47.72532
110.4,0.2105,19.700,908.6,-21.94358,-47.72470
110.5,0.2069,19.700,907.4,-21.94387,-47.72482
110.6,0.2006,19.760,905.5,-21.94435,-47.72439
110.7,0.1965,19.800,904.4,-21.94477,-47.72415
110.8,0.1915,19.840,902.9,-21.94519,-47.72390
110.9,0.1909,19.880,903.0,-21.94561,-47.72366
111.0,0.1923,19.900,903.5,-21.94596,-47.72360
111.1,0.1948,19.940,904.7,-21.94638,-47.72336
111.2,0.1915,20.000,903.9,-21.94687,-47.72293
111.3,0.1898,20.040,903.5,-21.94729,-47.72269
111.4,0.1871,20.080,902.8,-21.94772,-47.72246
111.5,0.1822,20.120,901.3,-21.94814,-47.72222
111.6,0.1792,20.160,900.5,-21.94857,-47.72198
111.7,0.1748,20.040,898.3,-21.94847,-47.72319
111.8,0.1710,20.040,897.0,-21.94876,-47.72332
111.9,0.1674,20.360,897.5,-21.95012,-47.72056
112.0,0.1620,20.060,893.9,-21.94941,-47.72339
112.1,0.1580,20.080,892.6,-21.94977,-47.72334
112.2,0.1539,20.160,891.6,-21.95034,-47.72274
112.3,0.1521,20.720,894.0,-21.95254,-47.71784
112.4,0.1571,20.780,896.2,-21.95304,-47.71743
112.5,0.1542,20.880,895.7,-21.95369,-47.71667
112.6,0.1510,20.920,894.7,-21.95413,-47.71645
112.7,0.1521,21.000,895.6,-21.95471,-47.71587
112.8,0.1495,21.020,894.8,-21.95509,-47.71582
112.9,0.1431,20.920,891.9,-21.95504,-47.71686
113.0,0.1413,20.840,890.8,-21.95506,-47.71771
113.1,0.1386,20.880,890.0,-21.95551,-47.71749
113.2,0.1364,20.920,889.4,-21.95595,-47.71727
113.3,0.1331,20.880,888.0,-21.95611,-47.71777
113.4,0.1295,20.940,887.0,-21.95662,-47.71737
113.5,0.1272,20.880,885.8,-21.95671,-47.71805
113.6,0.1224,20.940,884.4,-21.95723,-47.71766
113.7,0.1190,20.920,883.0,-21.95746,-47.71798
113.8,0.1157,20.920,881.8,-21.95776,-47.71812
113.9,0.1093,20.940,879.6,-21.95813,-47.71808
114.0,0.1057,20.960,878.4,-21.95851,-47.71805
114.1,0.1017,20.980,877.0,-21.95888,-47.71802
114.2,0.0965,21.020,875.3,-21.95933,-47.71781
114.3,0.0929,21.040,874.1,-21.95970,-47.71778
114.4,0.0898,21.060,873.0,-21.96008,-47.71775
114.5,0.0895,21.080,873.0,-21.96046,-47.71772
114.6,0.0934,21.140,874.7,-21.96098,-47.71733
114.7,0.0980,21.120,876.3,-21.96121,-47.71766
114.8,0.1025,21.100,877.9,-21.96144,-47.71799
114.9,0.1008,21.100,877.2,-21.96174,-47.71814
115.0,0.1029,21.080,877.9,-21.96196,-47.71846
115.1,0.1181,30.500,936.2,-21.99813,-47.63572
115.2,0.1475,30.520,951.9,-21.99864,-47.63576
115.3,0.1580,30.540,957.7,-21.99915,-47.63581
115.4,0.1628,30.560,960.4,-21.99966,-47.63585
115.5,0.1740,30.560,966.3,-22.00010,-47.63607
115.6,0.1854,30.580,972.6,-22.00061,-47.63612
115.7,0.1951,30.560,977.6,-22.00097,-47.63652
115.8,0.2085,30.560,984.7,-22.00140,-47.63674
115.9,0.2158,30.500,988.2,-22.00160,-47.63749
116.0,0.2171,30.500,988.9,-22.00203,-47.63772
116.1,0.2139,30.560,987.6,-22.00270,-47.63742
116.2,0.2142,30.560,987.8,-22.00313,-47.63765
116.3,0.2136,30.580,987.6,-22.00364,-47.63770
116.4,0.2109,30.620,986.5,-22.00423,-47.63758
116.5,0.2116,14.560,877.9,-21.94030,-47.77746
116.6,0.2086,14.580,877.3,-21.94058,-47.77740
116.7,0.2086,14.520,877.0,-21.94054,-47.77803
116.8,0.2076,14.560,876.9,-21.94091,-47.77780
116.9,0.2148,30.700,989.2,-22.00671,-47.63805
117.0,0.2257,30.860,996.4,-22.00779,-47.63690
117.1,0.2299,30.880,998.8,-22.00830,-47.63696
117.2,0.2313,30.900,999.7,-22.00882,-47.63703
117.3,0.2374,30.740,1001.7,-22.00859,-47.63865
117.4,0.2451,30.760,1006.0,-22.00910,-47.63871
117.5,0.2477,30.760,1007.4,-22.00953,-47.63895
117.6,0.2493,30.800,1008.6,-22.01013,-47.63885
117.7,0.2445,30.800,1006.0,-22.01056,-47.63909
117.8,0.2402,30.840,1004.0,-22.01115,-47.63899
117.9,0.2244,30.880,995.8,-22.01175,-47.63889
118.0,0.2125,13.620,872.9,-21.93938,-47.78722
118.1,0.2530,13.600,882.4,-21.93948,-47.78750
118.2,0.2571,13.620,883.5,-21.93976,-47.78743
118.3,0.2428,13.600,880.0,-21.93986,-47.78771
118.4,0.2363,13.620,878.5,-21.94014,-47.78765
118.5,0.2420,13.620,879.9,-21.94032,-47.78776
118.6,0.2398,13.620,879.4,-21.94051,-47.78787
118.7,0.2349,14.240,881.9,-21.94338,-47.78270
118.8,0.2399,14.280,883.4,-21.94375,-47.78248
118.9,0.2741,13.380,885.9,-21.94003,-47.79025
119.0,0.2737,13.360,885.7,-21.94013,-47.79053
119.1,0.2664,13.400,884.3,-21.94049,-47.79030
119.2,0.2603,14.240,888.2,-21.94436,-47.78328
119.3,0.2639,14.220,889.0,-21.94446,-47.78357
119.4,0.2658,14.300,890.0,-21.94501,-47.78301
119.5,0.2686,14.200,890.0,-21.94476,-47.78398
119.6,0.2710,14.200,890.6,-21.94496,-47.78410
119.7,0.2743,14.080,890.6,-21.94462,-47.78523
119.8,0.2858,14.100,893.6,-21.94490,-47.78518
119.9,0.2961,14.080,896.0,-21.94500,-47.78546
120.0,0.2996,14.140,897.3,-21.94546,-47.78508
120.1,0.3070,14.120,899.0,-21.94557,-47.78537
120.2,0.3077,14.080,898.8,-21.94558,-47.78582
120.3,0.3055,14.140,898.7,-21.94604,-47.78544
120.4,0.3029,14.140,898.1,-21.94623,-47.78556
120.5,0.3014,14.300,898.9,-21.94715,-47.78434
120.6,0.3075,14.280,900.3,-21.94726,-47.78463
120.7,0.3010,14.120,897.5,-21.94672,-47.78609
120.8,0.2980,14.240,897.6,-21.94746,-47.78521
120.9,0.2974,14.140,896.7,-21.94719,-47.78617
121.0,0.2961,14.020,895.6,-21.94682,-47.78729
121.1,0.2972,14.020,895.8,-21.94701,-47.78741
121.2,0.2972,14.020,895.8,-21.94720,-47.78754
121.3,0.2878,13.980,893.3,-21.94720,-47.78799
121.4,0.2683,13.980,888.5,-21.94739,-47.78811
121.5,0.2545,13.940,884.9,-21.94739,-47.78857
121.6,0.2478,13.920,883.1,-21.94748,-47.78886
121.7,0.2354,21.260,928.0,-21.98235,-47.72831
121.8,0.2352,21.280,928.0,-21.98273,-47.72833
121.9,0.2364,21.340,928.9,-21.98330,-47.72803
122.0,0.2370,21.360,929.2,-21.98368,-47.72805
122.1,0.2384,21.380,929.9,-21.98406,-47.72808
122.2,0.2443,21.680,934.3,-21.98578,-47.72581
122.3,0.2384,21.720,932.3,-21.98626,-47.72567
122.4,0.2411,21.760,933.6,-21.98674,-47.72554
122.5,0.2499,21.780,937.1,-21.98713,-47.72558
122.6,0.2516,21.840,938.2,-21.98770,-47.72528
122.7,0.2509,21.860,938.1,-21.98809,-47.72532
122.8,0.2551,21.920,940.1,-21.98867,-47.72503
122.9,0.2585,22.240,943.8,-21.99052,-47.72262
123.0,0.2678,21.980,945.4,-21.98955,-47.72494
123.1,0.2697,22.040,946.6,-21.99013,-47.72466
123.2,0.2702,22.060,947.0,-21.99052,-47.72470
123.3,0.2795,22.200,951.7,-21.99150,-47.72377
123.4,0.2956,22.180,957.7,-21.99169,-47.72413
123.5,0.2955,22.180,957.7,-21.99198,-47.72434
123.6,0.2912,22.200,956.2,-21.99237,-47.72439
123.7,0.2972,22.220,958.7,-21.99276,-47.72443
123.8,0.2954,22.220,958.0,-21.99305,-47.72464
123.9,0.2889,22.220,955.5,-21.99334,-47.72485
124.0,0.2861,22.220,954.4,-21.99363,-47.72506
124.1,0.2808,22.240,952.5,-21.99402,-47.72511
124.2,0.2805,22.240,952.4,-21.99431,-47.72532
124.3,0.2793,22.240,951.9,-21.99460,-47.72553
124.4,0.2779,22.240,951.4,-21.99489,-47.72575
124.5,0.2744,22.240,950.0,-21.99518,-47.72596
124.6,0.2776,22.220,951.1,-21.99537,-47.72633
124.7,0.2739,22.240,949.8,-21.99576,-47.72639
124.8,0.2678,22.220,947.3,-21.99594,-47.72676
124.9,0.2658,22.160,946.1,-21.99592,-47.72745
125.0,0.2699,22.140,947.5,-21.99610,-47.72783
125.1,0.2755,22.180,950.0,-21.99659,-47.72773
125.2,0.2777,22.140,950.5,-21.99667,-47.72826
125.3,0.2844,22.160,953.3,-21.99706,-47.72832
125.4,0.2852,22.120,953.2,-21.99714,-47.72885
125.5,0.2902,22.120,955.2,-21.99742,-47.72907
125.6,0.2937,22.100,956.4,-21.99760,-47.72944
125.7,0.2961,22.100,957.3,-21.99788,-47.72966
125.8,0.2979,22.100,958.0,-21.99816,-47.72988
125.9,0.2967,22.100,957.5,-21.99844,-47.73010
126.0,0.3005,22.120,959.2,-21.99883,-47.73016
126.1,0.3025,22.120,959.9,-21.99911,-47.73038
126.2,0.3038,22.140,960.6,-21.99950,-47.73045
126.3,0.3053,22.160,961.3,-21.99989,-47.73051
126.4,0.3074,22.160,962.2,-22.00017,-47.73073
126.5,0.3153,22.180,965.4,-22.00056,-47.73080
126.6,0.3109,22.180,963.7,-22.00084,-47.73102
126.7,0.3111,22.300,964.8,-22.00176,-47.73031
126.8,0.3167,22.300,966.9,-22.00204,-47.73054
126.9,0.3262,22.300,970.7,-22.00232,-47.73076
127.0,0.3337,22.320,973.8,-22.00271,-47.73084
127.1,0.3378,22.380,975.9,-22.00332,-47.73060
127.2,0.3351,22.360,974.6,-22.00349,-47.73098
127.3,0.3352,22.480,975.7,-22.00442,-47.73028
127.4,0.3336,22.540,975.7,-22.00503,-47.73005
127.5,0.3351,22.760,978.2,-22.00652,-47.72859
127.6,0.3360,22.780,978.8,-22.00691,-47.72867
127.7,0.3103,22.800,968.7,-22.00730,-47.72875
127.8,0.3038,22.700,965.3,-22.00704,-47.72975
127.9,0.3030,22.800,965.8,-22.00787,-47.72922
128.0,0.3019,22.840,965.7,-22.00837,-47.72915
128.1,0.2956,22.820,963.0,-22.00855,-47.72954
128.2,0.2954,22.920,963.8,-22.00939,-47.72902
128.3,0.2930,22.920,962.8,-22.00967,-47.72926
128.4,0.2957,24.200,974.6,-22.01710,-47.71975
128.5,0.3004,24.200,976.6,-22.01740,-47.72000
128.6,0.3029,24.200,977.7,-22.01770,-47.72026
128.7,0.3066,24.160,978.9,-22.01777,-47.72082
128.8,0.3068,24.160,979.0,-22.01806,-47.72107
128.9,0.3055,24.120,978.1,-22.01814,-47.72163
129.0,0.3032,24.180,977.6,-22.01877,-47.72143
129.1,0.2977,24.160,975.1,-22.01895,-47.72184
129.2,0.2965,23.440,968.6,-22.01515,-47.72753
129.3,0.3014,23.440,970.6,-22.01544,-47.72778
129.4,0.3061,23.480,972.8,-22.01595,-47.72773
129.5,0.3015,23.480,971.0,-22.01624,-47.72798
129.6,0.2987,23.440,969.5,-22.01629,-47.72853
129.7,0.2995,23.460,969.9,-22.01669,-47.72864
129.8,0.3047,23.460,972.1,-22.01698,-47.72889
129.9,0.3069,23.460,973.0,-22.01726,-47.72915
130.0,0.3035,23.480,971.8,-22.01766,-47.72925
130.1,0.3029,23.500,971.7,-22.01806,-47.72936
130.2,0.3054,23.520,972.9,-22.01846,-47.72947
130.3,0.3077,23.520,973.8,-22.01874,-47.72972
130.4,0.3196,23.520,978.7,-22.01902,-47.72998
130.5,0.3229,23.500,979.9,-22.01919,-47.73039
130.6,0.3220,23.480,979.3,-22.01935,-47.73079
130.7,0.3182,23.480,977.8,-22.01963,-47.73105
130.8,0.3151,23.500,976.7,-22.02003,-47.73117
130.9,0.3110,23.460,974.7,-22.02007,-47.73172
131.0,0.3054,23.460,972.4,-22.02035,-47.73198
131.1,0.3005,23.460,970.3,-22.02063,-47.73224
131.2,0.2934,23.540,968.1,-22.02138,-47.73192
131.3,0.2904,22.580,959.0,-22.01596,-47.73919
131.4,0.2883,22.560,958.0,-22.01611,-47.73959
131.5,0.2892,22.620,958.8,-22.01673,-47.73941
131.6,0.2907,22.600,959.3,-22.01688,-47.73981
131.7,0.2883,22.580,958.2,-22.01702,-47.74021
131.8,0.2926,22.460,958.9,-22.01657,-47.74133
131.9,0.2974,22.480,960.9,-22.01695,-47.74144
132.0,0.2901,22.460,957.9,-22.01710,-47.74184
132.1,0.2895,22.620,959.0,-22.01832,-47.74094
132.2,0.2895,22.620,959.0,-22.01859,-47.74120
132.3,0.2895,22.620,959.0,-22.01885,-47.74145
132.4,0.2880,22.600,958.2,-22.01899,-47.74185
132.5,0.2867,22.600,957.7,-22.01925,-47.74211
132.6,0.2865,33.880,1057.6,-22.08817,-47.66160
132.7,0.2853,20.980,944.2,-22.00990,-47.75421
132.8,0.2914,20.960,946.3,-22.01002,-47.75459
132.9,0.2843,20.960,943.7,-22.01026,-47.75483
133.0,0.2779,33.940,1053.1,-22.09010,-47.66273
133.1,0.2857,33.940,1057.7,-22.09049,-47.66313
133.2,0.2863,33.940,1058.1,-22.09088,-47.66352
133.3,0.2901,33.860,1059.5,-22.09078,-47.66448
133.4,0.2975,33.640,1061.8,-22.08981,-47.66643
133.5,0.2949,33.860,1062.4,-22.09155,-47.66527
133.6,0.2892,33.820,1058.6,-22.09169,-47.66594
133.7,0.2796,21.060,942.8,-22.01280,-47.75608
133.8,0.2766,20.980,941.1,-22.01254,-47.75688
133.9,0.2738,21.040,940.5,-22.01315,-47.75671
134.0,0.2695,21.000,938.6,-22.01314,-47.75724
134.1,0.2639,21.000,936.6,-22.01338,-47.75748
134.2,0.2572,20.900,933.4,-22.01299,-47.75843
134.3,0.2656,20.820,935.8,-22.01272,-47.75923
134.4,0.2714,20.800,937.8,-22.01283,-47.75962
134.5,0.2762,20.800,939.5,-22.01306,-47.75986
134.6,0.2808,20.800,941.2,-22.01330,-47.76011
134.7,0.2839,20.780,942.2,-22.01340,-47.76050
134.8,0.2867,20.720,942.7,-22.01325,-47.76116
134.9,0.2898,20.740,944.0,-22.01361,-47.76127
135.0,0.2921,20.740,944.8,-22.01384,-47.76152
135.1,0.2937,20.800,945.9,-22.01446,-47.76135
135.2,0.2947,20.760,945.9,-22.01443,-47.76188
135.3,0.2945,20.760,945.9,-22.01466,-47.76213
135.4,0.2926,20.760,945.2,-22.01489,-47.76238
135.5,0.2917,20.780,945.0,-22.01525,-47.76249
135.6,0.2890,20.780,944.0,-22.01548,-47.76274
135.7,0.2865,20.780,943.1,-22.01570,-47.76299
135.8,0.2877,19.500,933.6,-22.00768,-47.77192
135.9,0.2899,19.560,934.8,-22.00828,-47.77175
136.0,0.2920,19.580,935.7,-22.00862,-47.77186
136.1,0.2942,2.140,821.0,-21.89573,-47.88956
136.2,0.3021,2.140,821.3,-21.89575,-47.88959
136.3,0.3113,2.140,821.6,-21.89577,-47.88962
136.4,0.3217,2.140,822.0,-21.89580,-47.88964
136.5,0.3333,2.140,822.4,-21.89582,-47.88967
136.6,0.3411,2.140,822.7,-21.89584,-47.88969
136.7,0.3418,2.140,822.8,-21.89587,-47.88972
136.8,0.3358,2.140,822.5,-21.89589,-47.88975
136.9,0.3318,2.140,822.4,-21.89591,-47.88977
137.0,0.3303,2.140,822.3,-21.89593,-47.88980
137.1,0.3313,2.140,822.4,-21.89596,-47.88983
137.2,0.3349,2.140,822.5,-21.89598,-47.88985
137.3,0.3410,2.140,822.7,-21.89600,-47.88988
137.4,0.3496,2.140,823.0,-21.89603,-47.88991
137.5,0.3607,2.140,823.5,-21.89605,-47.88993
137.6,0.3744,2.140,824.0,-21.89607,-47.88996
137.7,0.3906,2.140,824.6,-21.89609,-47.88999
137.8,0.3954,2.140,824.8,-21.89612,-47.89001
137.9,0.3803,2.140,824.2,-21.89614,-47.89004
138.0,0.3674,2.140,823.7,-21.89616,-47.89007
138.1,0.3565,2.140,823.3,-21.89618,-47.89009
138.2,0.3478,2.140,823.0,-21.89621,-47.89012
138.3,0.3411,2.140,822.7,-21.89623,-47.89015
138.4,0.3365,2.140,822.6,-21.89625,-47.89017
138.5,0.3341,2.140,822.5,-21.89627,-47.89020
138.6,0.3337,2.140,822.4,-21.89630,-47.89023
138.7,0.3354,2.140,822.5,-21.89632,-47.89026
138.8,0.3351,2.140,822.5,-21.89634,-47.89028
138.9,0.3292,8.540,863.7,-21.93978,-47.84946
139.0,0.3260,8.540,863.2,-21.93987,-47.84957
139.1,0.3244,8.540,863.0,-21.93996,-47.84968
139.2,0.3211,8.900,865.0,-21.94250,-47.84751
139.3,0.3164,8.880,864.1,-21.94246,-47.84775
139.4,0.3116,8.900,863.5,-21.94268,-47.84773
139.5,0.3106,2.160,821.7,-21.89663,-47.89035
139.6,0.3185,2.160,822.0,-21.89665,-47.89038
139.7,0.3251,2.160,822.2,-21.89668,-47.89041
139.8,0.3247,2.160,822.2,-21.89670,-47.89043
139.9,0.3243,2.160,822.2,-21.89672,-47.89046
140.0,0.3240,2.160,822.2,-21.89674,-47.89049
140.1,0.3237,2.160,822.2,-21.89676,-47.89052
140.2,0.3234,2.160,822.2,-21.89678,-47.89055
140.3,0.3139,2.160,821.8,-21.89681,-47.89057
140.4,0.3036,9.000,862.9,-21.94428,-47.84827
140.5,0.3027,9.000,862.8,-21.94437,-47.84839
140.6,0.3029,9.020,862.9,-21.94460,-47.84838
140.7,0.3036,8.980,862.8,-21.94441,-47.84874
140.8,0.3103,8.980,863.8,-21.94450,-47.84886
